"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.750407817E1	-5.517271996E0	-1.236329079E1	3.189789951E-1	1.354226705E1
1.751266330E1	-6.135507107E0	-1.284072304E1	1.005879045E0	1.426675886E1
1.752124853E1	-6.585168839E0	-1.227779865E1	1.332558990E0	1.399587446E1
1.752983357E1	-5.867299080E0	-1.177911854E1	-2.250580072E0	1.335057837E1
1.753841880E1	-4.528257847E0	-1.077800560E1	-7.502464771E0	1.389091435E1
1.754700396E1	-2.530226946E0	-9.919208527E0	-9.921148300E0	1.425559293E1
1.755558896E1	-8.237079978E-1	-1.054365730E1	-6.919665813E0	1.263839306E1
1.756417419E1	-2.427784920E0	-1.016739655E1	-5.352328777E0	1.174382882E1
1.757275935E1	-1.756651044E0	-1.102798271E1	-2.065953016E0	1.135651300E1
1.758134438E1	-1.271970987E0	-1.127518940E1	-3.174565077E0	1.178243055E1
1.758992961E1	-2.459882021E0	-9.742502213E0	-5.463756084E0	1.143765708E1
1.759851476E1	-2.272011995E0	-8.907377243E0	-5.009340763E0	1.046885394E1
1.760709976E1	-1.795829058E0	-7.961575985E0	-3.291779995E0	8.800426677E0
1.761568497E1	3.394019902E-1	-8.043793678E0	-3.339301109E0	8.716004953E0
1.762427012E1	1.171223998E0	-7.137710094E0	-5.275568008E0	8.952669371E0
1.763285515E1	5.229949951E-1	-5.527657032E0	-7.413036823E0	9.261837343E0
1.764144030E1	1.800699979E-1	-4.122774124E0	-9.533532143E0	1.038835535E1
1.765002552E1	1.346549988E-1	-3.096847057E0	-1.186072922E1	1.225909830E1
1.765861053E1	4.911470115E-1	-1.365154028E0	-1.219399548E1	1.227999986E1
1.766719572E1	1.186010018E-1	5.063689947E-1	-1.145328903E1	1.146509073E1
1.767578088E1	-1.186959967E-1	1.543023944E0	-1.185318661E1	1.195378787E1
1.768436611E1	1.103990003E-1	9.080759883E-1	-1.049816227E1	1.053794102E1
1.769295111E1	-6.385300308E-2	-9.159709811E-1	-9.131389618E0	9.177437355E0
1.770153628E1	-7.632780075E-1	-1.405377030E0	-1.157107353E1	1.168107104E1
1.771012128E1	-1.533388972E0	-8.866410255E-1	-1.546814728E1	1.556923230E1
1.771870650E1	-3.169816971E0	1.756190062E-1	-1.458798218E1	1.492942751E1
1.772729166E1	-2.694411993E0	1.537678003E0	-1.586691284E1	1.616735083E1
1.773587668E1	-3.593259096E0	1.406767964E0	-1.941237259E1	1.979218827E1
1.774446191E1	-3.124814034E0	1.922363997E0	-1.768040276E1	1.805703707E1
1.775304706E1	-2.349656105E0	2.251200914E0	-1.598029423E1	1.630823697E1
1.776163229E1	-1.495141029E0	2.237063885E0	-1.360812664E1	1.387159011E1
1.777021732E1	-1.091482997E0	1.497601986E0	-1.228573799E1	1.242471347E1
1.777880248E1	-8.563860059E-1	5.824900270E-1	-1.237306213E1	1.241633433E1
1.778738773E1	-1.004637957E0	-2.078379989E-1	-1.282713509E1	1.286809576E1
1.779597273E1	-8.059999943E-1	-9.552950263E-1	-1.246430874E1	1.252681990E1
1.780455786E1	-2.412620038E-1	-1.693379998E0	-1.146084118E1	1.158777907E1
1.781314309E1	4.271779954E-1	-2.540043116E0	-1.018136120E1	1.050211483E1
1.782172806E1	1.388609052E0	-3.200555086E0	-8.515963554E0	9.202902978E0
1.783031321E1	2.135912895E0	-3.750293970E0	-7.512785912E0	8.664224196E0
1.783889845E1	2.642965078E0	-4.421453953E0	-6.416779995E0	8.228583412E0
1.784748345E1	2.851857901E0	-5.403984070E0	-5.666903019E0	8.333662288E0
1.785606868E1	2.923902988E0	-6.509963036E0	-5.699173927E0	9.132875279E0
1.786465381E1	2.893738985E0	-7.666265011E0	-5.788946152E0	1.003280828E1
1.787323881E1	3.018168926E0	-8.733966827E0	-5.470222950E0	1.073847565E1
1.788182397E1	2.986458063E0	-9.784793854E0	-5.678819180E0	1.170085936E1
1.789040920E1	2.750669003E0	-1.077652168E1	-6.074306011E0	1.267267900E1
1.789899418E1	2.345166922E0	-1.165302944E1	-6.265335083E0	1.343679005E1
1.790757934E1	1.898311019E0	-1.234762573E1	-6.252352238E0	1.396994468E1
1.791616457E1	1.190531015E0	-1.296895790E1	-6.813848972E0	1.469829143E1
1.792474958E1	1.126976967E0	-1.322932053E1	-6.536503792E0	1.479901620E1
1.793333472E1	1.427603006E0	-1.325983429E1	-6.504753113E0	1.483822997E1
1.794191995E1	1.576424003E0	-1.321273804E1	-6.520606995E0	1.481822778E1
1.795050494E1	2.714031935E0	-1.291385555E1	-6.428530216E0	1.467854337E1
1.795909010E1	4.553106785E0	-1.247603226E1	-5.840248108E0	1.450829626E1
1.796767533E1	6.333943844E0	-1.200222969E1	-5.293323040E0	1.456679893E1
1.797626033E1	8.202928543E0	-1.144550896E1	-4.984132767E0	1.493751289E1
1.798484556E1	9.688150406E0	-1.086783314E1	-4.383760929E0	1.520484841E1
1.799343072E1	1.026134586E1	-1.027446747E1	-3.952738047E0	1.504938666E1
1.800201572E1	9.847835541E0	-9.640364647E0	-3.825635910E0	1.430216716E1
1.801060087E1	8.549419403E0	-9.051278114E0	-3.812288046E0	1.302120378E1
1.801918610E1	7.073722839E0	-8.464170456E0	-3.949220896E0	1.171648761E1
1.802777110E1	4.965603828E0	-7.462121964E0	-4.237009048E0	9.914269073E0
1.803635622E1	3.575249910E0	-7.190681934E0	-4.287440777E0	9.103321757E0
1.804494145E1	2.611546993E0	-7.330989838E0	-4.024871826E0	8.761460090E0
1.805352644E1	1.721393943E0	-7.395523071E0	-3.902204990E0	8.537222171E0
1.806211167E1	5.388370156E-1	-7.293889999E0	-4.090277195E0	8.379829604E0
1.807069681E1	-1.004930973E0	-6.989769936E0	-4.866494179E0	8.576102588E0
1.807928182E1	-4.706582069E0	-4.440206051E0	-2.351355076E0	6.884490921E0
1.808786701E1	-9.664043427E0	1.239246964E0	-2.623583078E0	1.009022579E1
1.809645224E1	-1.441288567E1	8.105474472E0	6.544107914E0	1.778356933E1
1.810503727E1	-2.234238625E1	2.178195953E1	1.877439690E1	3.641584769E1
1.811362243E1	-2.237370491E1	2.392180252E1	6.098524094E0	3.331707225E1
1.812220762E1	-7.688852787E0	5.692419052E0	3.827176094E0	1.030385213E1
1.813079263E1	-1.176090240E1	3.107907057E0	9.795640111E-1	1.220399350E1
1.813937789E1	-8.879836082E0	-1.821874976E0	1.990579009E0	9.280793181E0
1.814796304E1	-8.316763878E0	-5.280414104E0	5.049719810E-1	9.864397154E0
1.815654804E1	-7.898049831E0	-7.269235134E0	5.458490252E-1	1.074797291E1
1.816513326E1	-5.890004158E0	-9.363724709E0	-1.301607966E0	1.113847713E1
1.817371839E1	-6.136761189E0	-9.586417198E0	2.973240018E-1	1.138629150E1
1.818230339E1	-8.062982559E0	-7.870141029E0	4.474171162E0	1.212307779E1
1.819088855E1	-9.645092010E0	-6.345376968E0	6.360744953E0	1.318145231E1
1.819947378E1	-1.087675953E1	-4.551949978E0	6.988513947E0	1.370632969E1
1.820805878E1	-9.168057442E0	-4.938626766E0	6.884692192E0	1.248368127E1
1.821664401E1	-8.288710594E0	-7.071503162E0	6.962102890E0	1.292980112E1
1.822522918E1	-5.459209919E0	-9.424604416E0	6.868284225E0	1.287631428E1
1.823381419E1	-2.870186090E0	-1.010167503E1	7.758212090E0	1.305647968E1
1.824239942E1	-2.858191967E0	-9.298969269E0	9.583517075E0	1.365591045E1
1.825098456E1	-2.561357021E0	-9.185804367E0	9.613810539E0	1.354122981E1
1.825956956E1	-9.368000031E-1	-9.375503540E0	9.677313805E0	1.350659333E1
1.826815481E1	5.938310027E-1	-9.163227081E0	1.072637463E1	1.411993196E1
1.827673996E1	1.794098973E0	-8.987665176E0	1.206155396E1	1.514853129E1
1.828532498E1	3.068129063E0	-8.778647423E0	1.367726135E1	1.653921233E1
1.829391021E1	4.313537121E0	-8.692337036E0	1.528767014E1	1.810735165E1
1.830249538E1	4.468764782E0	-8.900327682E0	1.560561180E1	1.851272025E1
1.831108038E1	4.365040779E0	-9.042094231E0	1.576839161E1	1.869372149E1
1.831966560E1	4.058860779E0	-9.109884262E0	1.585759163E1	1.873306046E1
1.832825076E1	3.860927105E0	-9.039926529E0	1.533646584E1	1.821631725E1
1.833683576E1	3.051126003E0	-9.019549370E0	1.338647842E1	1.642739923E1
1.834542099E1	1.704071999E0	-8.493227005E0	1.058321762E1	1.367637604E1
1.835400614E1	-7.228630185E-1	-8.207205772E0	5.423622131E0	9.863895506E0
1.836259114E1	-3.205609083E0	-5.843642235E0	2.812484980E0	7.234234992E0
1.837117637E1	-5.767689228E0	-3.318403959E0	-1.675194025E0	6.861801432E0
1.837976152E1	-5.930263996E0	-2.336271048E0	-4.421998024E0	7.757593699E0
1.838834656E1	-6.326711178E0	-3.061208963E0	-8.322155952E0	1.089295893E1
1.839693178E1	-5.543788910E0	-1.997593999E0	-8.931127548E0	1.069995404E1
1.840551692E1	-3.787583113E0	-7.780020237E-1	-6.076996803E0	7.202844100E0
1.841410192E1	-3.602552891E0	4.923599958E-1	-5.107913971E0	6.269895600E0
1.842268717E1	-3.371144056E0	1.648650050E0	-3.785088062E0	5.330061057E0
1.843127233E1	-2.839605093E0	1.888782978E0	-3.233046055E0	4.699302609E0
1.843985732E1	-2.131897926E0	2.015275955E0	-2.292479038E0	3.723141964E0
1.844844256E1	-1.282966018E0	1.841969967E0	-1.454512000E0	2.674782294E0
1.845702772E1	-5.535159707E-1	1.205432057E0	-1.088649988E0	1.715985190E0
1.846561299E1	-2.646699920E-2	4.574980140E-1	-7.274569869E-1	8.597665978E-1
1.847419799E1	5.411339998E-1	-8.082380295E-1	-1.565690041E-1	9.851845366E-1
1.848278315E1	6.811569929E-1	-1.471570969E0	9.441159964E-1	1.876393077E0
1.849136816E1	7.541599870E-2	-1.251616001E0	2.244936943E0	2.571375520E0
1.849995335E1	-1.228229046E0	-8.092859983E-1	3.480477095E0	3.778519713E0
1.850853851E1	-2.569624901E0	-8.203930259E-1	4.241758823E0	5.026781750E0
1.851712349E1	-3.437491894E0	-1.433006048E0	4.172951221E0	5.593154633E0
1.852570872E1	-4.674539089E0	-1.631433964E0	4.061485767E0	6.403792557E0
1.853429395E1	-4.981587887E0	-2.537487030E0	3.619838953E0	6.660202125E0
1.854287911E1	-5.229371071E0	-3.830907106E0	2.736474037E0	7.036367046E0
1.855146405E1	-5.497550011E0	-4.816307068E0	2.064697981E0	7.594922491E0
1.856004921E1	-5.671617985E0	-5.585077763E0	1.352622032E0	8.074028148E0
1.856863444E1	-5.755212784E0	-6.121566772E0	6.298810244E-1	8.425722761E0
1.857721944E1	-6.204082012E0	-6.068829060E0	1.358329952E-1	8.679848522E0
1.858580463E1	-6.710209846E0	-5.515025139E0	-7.462779880E-1	8.717760567E0
1.859438986E1	-7.168890953E0	-4.619856834E0	-1.580857038E0	8.673821744E0
1.860297490E1	-7.612458229E0	-3.665658951E0	-2.744776964E0	8.883714112E0
1.861156005E1	-7.884161949E0	-2.788765907E0	-4.155538082E0	9.338400381E0
1.862014528E1	-7.926837921E0	-2.041007042E0	-5.805963039E0	1.003542107E1
1.862873028E1	-7.683311939E0	-1.297917008E0	-7.093965054E0	1.053765681E1
1.863731544E1	-7.431151867E0	-6.834390163E-1	-7.966635227E0	1.091587760E1
1.864590066E1	-6.885361195E0	-4.117479920E-1	-8.706438065E0	1.110764597E1
1.865448562E1	-5.919754028E0	-6.453840137E-1	-9.308589935E0	1.105033279E1
1.866307077E1	-4.589216232E0	-1.022181034E0	-9.694732666E0	1.077467406E1
1.867165600E1	-3.151408911E0	-1.051013947E0	-1.024290085E1	1.076814869E1
1.868024100E1	-2.054286957E0	-5.020920038E-1	-1.087262344E1	1.107637720E1
1.868882613E1	-1.921193957E0	4.026269913E-1	-1.115906143E1	1.133039041E1
1.869741136E1	-1.597103000E0	1.349681973E0	-1.144894981E1	1.163833456E1
1.870599636E1	-4.109120071E-1	2.069401026E0	-1.082387161E1	1.102757752E1
1.871458152E1	1.138000004E-2	2.303078890E0	-1.203233433E1	1.225077023E1
1.872316653E1	2.456890047E-1	2.536151886E0	-1.383999252E1	1.407259118E1
1.873175176E1	1.378569007E0	2.300743103E0	-1.532168770E1	1.555467728E1
1.874033687E1	2.779166937E0	2.003751993E0	-1.674199104E1	1.708897466E1
1.874892210E1	4.274200916E0	1.266963959E0	-1.859339333E1	1.912036261E1
1.875750709E1	6.138529778E0	-1.728200018E-1	-2.048210907E1	2.138289519E1
1.876609225E1	7.666519165E0	-2.814734936E0	-2.131558037E1	2.282656819E1
1.877467749E1	8.215259552E0	-5.890019894E0	-2.148244667E1	2.374191102E1
1.878326249E1	8.195611954E0	-9.158791542E0	-2.062663651E1	2.401061539E1
1.879184768E1	8.004676819E0	-1.254522705E1	-1.820173073E1	2.351086077E1
1.880043268E1	7.145017147E0	-1.535791779E1	-1.674609184E1	2.381907850E1
1.880901788E1	6.257751942E0	-1.731773758E1	-1.591388416E1	2.433752665E1
1.881760303E1	6.007109165E0	-1.869721031E1	-1.341876602E1	2.378517008E1
1.882618831E1	2.937958002E0	-1.835789680E1	-1.329790974E1	2.285778589E1
1.883477331E1	-5.900020003E-1	-1.806612396E1	-1.111047840E1	2.121734356E1
1.884335849E1	-8.897983551E0	-1.473009682E1	1.830211043E0	1.730605489E1
1.885194368E1	-1.168756866E1	-1.091674328E1	8.673973083E0	1.819374492E1
1.886052868E1	-2.097696877E1	-3.139501095E0	7.055730820E0	2.235336715E1
1.886911381E1	-2.096936417E1	-2.575779855E-1	8.904685974E0	2.278319583E1
1.887769881E1	-1.981643677E1	-2.527853966E0	1.340977287E1	2.406040773E1
1.888628401E1	-1.826684761E1	-5.526663780E0	1.216208935E1	2.263046954E1
1.889486916E1	-1.811895943E1	-6.616394997E0	8.903914452E0	2.124507157E1
1.890345436E1	-1.774060249E1	-8.213683128E0	8.178904533E0	2.119169759E1
1.891203936E1	-1.609059906E1	-1.024868584E1	6.964113235E0	2.030866349E1
1.892062453E1	-1.624814224E1	-1.158648109E1	3.078036070E0	2.019215136E1
1.892920976E1	-1.516837120E1	-1.505260372E1	-1.863620043E0	2.145072128E1
1.893779476E1	-1.367388725E1	-1.807195282E1	-3.046861887E0	2.286600181E1
1.894637991E1	-1.468226624E1	-2.014206505E1	-2.345767021E0	2.503546183E1
1.895496515E1	-1.640918732E1	-2.212584114E1	-6.350979805E-1	2.755390397E1
1.896355015E1	-1.772947121E1	-2.343062973E1	1.717882991E0	2.943262953E1
1.897213530E1	-1.646088409E1	-2.482864761E1	2.434294939E0	2.988893172E1
1.898072031E1	-1.720882416E1	-2.592204285E1	3.479943037E0	3.130824073E1
1.898930555E1	-1.642671967E1	-2.720407486E1	8.082015991E0	3.279051373E1
1.899789070E1	-1.398669815E1	-2.756441307E1	1.282152081E1	3.346365176E1
1.900647594E1	-1.045638943E1	-2.565582466E1	2.082038307E1	3.465610726E1
1.901506094E1	-6.830151081E0	-2.184611130E1	2.967877960E1	3.747977456E1
1.902364611E1	-2.616348028E0	-1.945135880E1	3.387649155E1	3.915121091E1
1.903223134E1	9.187610149E-1	-1.923654175E1	3.359091949E1	3.872000171E1
1.904081633E1	2.772002935E0	-2.045093727E1	2.959637451E1	3.608143872E1
1.904940143E1	2.971561909E0	-2.188585663E1	2.276205635E1	3.171643280E1
1.905798643E1	4.163050056E-1	-2.202416992E1	1.665551758E1	2.761600327E1
1.906657166E1	-4.480206966E0	-2.127111053E1	1.070656204E1	2.423144380E1
1.907515682E1	-8.477066040E0	-1.995645523E1	6.214241028E0	2.255521105E1
1.908374180E1	-1.232054710E1	-1.888622284E1	2.561783075E0	2.269466956E1
1.909232696E1	-1.605007362E1	-1.712827110E1	3.963159919E-1	2.347636259E1
1.910091218E1	-2.070290565E1	-1.473063087E1	-1.710975051E0	2.546623695E1
1.910949718E1	-2.421591568E1	-1.345651054E1	-3.325664043E0	2.790247820E1
1.911808244E1	-2.552504921E1	-1.403101730E1	-6.310728073E0	2.980306817E1
1.912666760E1	-2.644560432E1	-1.399751282E1	-8.223778725E0	3.103112775E1
1.913525262E1	-2.825612831E1	-1.258237553E1	-9.618871689E0	3.239209245E1
1.914383785E1	-2.856391525E1	-1.173690033E1	-1.075378990E1	3.270009298E1
1.915242305E1	-2.638401031E1	-1.171717644E1	-1.281682014E1	3.158605867E1
1.916100805E1	-2.295715141E1	-1.032339287E1	-1.443529701E1	2.901690957E1
1.916959326E1	-1.958412743E1	-8.077060699E0	-1.707481194E1	2.720893528E1
1.917817849E1	-1.624808884E1	-5.092696190E0	-1.892661667E1	2.545884451E1
1.918676353E1	-1.337202454E1	-1.985154033E0	-2.081590843E1	2.482043353E1
1.919534877E1	-9.599573135E0	-9.222059846E-1	-2.259246063E1	2.456464015E1
1.920393391E1	-4.783405781E0	-1.652320027E-1	-2.693767166E1	2.735957651E1
1.921251891E1	1.664180011E-1	2.377049923E0	-3.146820831E1	3.155829837E1
1.922110415E1	3.120167971E0	6.088658810E0	-3.164768600E1	3.237874679E1
1.922968931E1	3.726310968E0	7.459591866E0	-3.094914627E1	3.205277771E1
1.923827434E1	4.377345085E0	5.832283020E0	-2.952161598E1	3.040892115E1
1.924685957E1	6.542213917E0	1.885072947E0	-2.634150887E1	2.720715259E1
1.925544469E1	6.839270115E0	-2.891717911E0	-2.229510307E1	2.349913337E1
1.926402969E1	6.309605122E0	-7.155336857E0	-1.740057564E1	1.984414258E1
1.927261492E1	5.630980968E0	-1.097069931E1	-1.288823605E1	1.783734337E1
1.928120007E1	4.304559231E0	-1.423976517E1	-8.356573105E0	1.706260403E1
1.928978507E1	2.197860003E0	-1.632931900E1	-4.818078995E0	1.716657021E1
1.929837030E1	1.173534989E0	-1.279019737E1	-1.649603009E0	1.294942174E1
1.930695549E1	1.019556999E0	-1.413125610E1	1.141383052E0	1.421388936E1
1.931554049E1	1.054695964E0	-1.531704330E1	4.528968811E0	1.600736573E1
1.932412578E1	1.000064015E0	-1.152028656E1	7.434732914E0	1.374745009E1
1.933271093E1	8.501880169E-1	-7.290960789E0	9.760232925E0	1.221241482E1
1.934129593E1	7.402309775E-1	-5.595893860E0	1.185158634E1	1.312715006E1
1.934988108E1	1.298251033E0	-5.292377949E0	1.233912182E1	1.348883417E1
1.935846634E1	1.460073948E0	-4.556651115E0	1.210916042E1	1.302024007E1
1.936705134E1	1.034505010E0	-3.583210945E0	1.202258492E1	1.258777778E1
1.937563657E1	4.476310015E-1	-2.851897001E0	1.133038712E1	1.169236341E1
1.938422173E1	-3.400100023E-2	-2.327783108E0	1.003785038E1	1.030427923E1
1.939280672E1	8.247999847E-2	-2.185208082E0	8.536237717E0	8.811883548E0
1.940139195E1	2.936840057E-1	-2.385993004E0	6.912536144E0	7.318631625E0
1.940997709E1	-4.099160135E-1	-3.108788967E0	5.274880886E0	6.136527385E0
1.941856209E1	-1.653995991E0	-4.439352036E0	3.738367081E0	6.034810491E0
1.942714720E1	-4.055953979E0	-5.503501892E0	2.423943043E0	7.253605699E0
1.943573242E1	-7.587906837E0	-6.734118938E0	1.252527952E0	1.022220692E1
1.944431737E1	-1.234918404E1	-8.067513466E0	1.249593019E0	1.480366855E1
1.945290256E1	-2.032342720E1	-7.336339951E0	3.149533033E0	2.183536433E1
1.946148749E1	-2.534355927E1	-8.380919456E0	5.118494987E0	2.717967620E1
1.947007273E1	-2.929877472E1	-9.093318939E0	8.043234825E0	3.171435441E1
1.947865789E1	-2.960925293E1	-1.279229546E1	8.963487625E0	3.347677990E1
1.948724310E1	-2.808166695E1	-1.712948990E1	8.727121353E0	3.403178059E1
1.949582810E1	-2.516312599E1	-2.104238892E1	7.864786148E0	3.373158612E1
1.950441331E1	-2.132971191E1	-2.424882889E1	6.781455040E0	3.299924916E1
1.951299846E1	-1.616532516E1	-2.779660034E1	4.380309105E0	3.245236257E1
1.952158349E1	-8.798216820E0	-3.059618950E1	1.323889941E-1	3.183634649E1
1.953016872E1	8.354510069E-1	-3.140844536E1	-6.484766960E0	3.208178020E1
1.953875389E1	1.288691330E1	-2.954706192E1	-1.193603325E1	3.437397696E1
1.954733889E1	3.241329575E1	-2.644005203E1	-1.010828781E1	4.303342393E1
1.955592402E1	5.685462952E1	-2.113759041E1	-1.072283983E0	6.066627085E1
1.956450925E1	7.635346985E1	-1.313273525E1	1.515753841E1	7.894347385E1
1.957309422E1	7.606095123E1	-7.426588058E0	2.984854126E1	8.204485315E1
1.958167937E1	7.623699188E1	-5.174234867E0	3.689609528E1	8.485383600E1
1.959026461E1	6.203178787E1	-5.559913158E0	3.032183075E1	6.926953703E1
1.959884962E1	4.269979477E1	-7.095530987E0	1.582067966E1	4.608592994E1
1.960743487E1	2.842065239E1	-8.361037254E0	6.323400140E-1	2.963174447E1
1.961602003E1	1.877427292E1	-9.721530914E0	-9.704502106E0	2.326282115E1
1.962460525E1	1.228363132E1	-1.224548340E1	-1.438903713E1	2.253627857E1
1.963319025E1	7.131125927E0	-1.639844131E1	-1.432941628E1	2.291492975E1
1.964177541E1	2.665807009E0	-2.209345818E1	-1.074464989E1	2.471183770E1
1.965036040E1	-3.681037903E0	-2.693675995E1	-6.199926853E0	2.788508866E1
1.965894555E1	-1.227040482E1	-2.940750122E1	-1.430946946E0	3.189688968E1
1.966753077E1	-2.051342392E1	-3.030663681E1	1.437265992E0	3.662456183E1
1.967611577E1	-2.892581177E1	-3.026567841E1	4.974729061E0	4.215995499E1
1.968470100E1	-3.541992950E1	-2.659358597E1	7.981270790E0	4.500545416E1
1.969328616E1	-3.841539764E1	-2.322914886E1	1.039917946E1	4.608122249E1
1.970187116E1	-3.916133881E1	-2.108123779E1	9.763628960E0	4.553413549E1
1.971045639E1	-3.944674301E1	-1.845843887E1	9.580209732E0	4.459304787E1
1.971904151E1	-3.926835632E1	-1.539710045E1	1.014071846E1	4.338097142E1
1.972762674E1	-3.805717850E1	-1.383948708E1	9.884572029E0	4.168434960E1
1.973621174E1	-3.695980072E1	-1.435641098E1	9.265668869E0	4.071837454E1
1.974479690E1	-3.379737854E1	-1.659353065E1	7.083364010E0	3.831164446E1
1.975338189E1	-2.855717468E1	-1.942388916E1	3.273137093E0	3.469168665E1
1.976196712E1	-2.047673416E1	-2.411179924E1	-2.439013004E0	3.172734292E1
1.977055226E1	-1.185255241E1	-2.701374626E1	-6.227279186E0	3.014970136E1
1.977913726E1	6.273819804E-1	-3.110494995E1	-1.089938641E1	3.296525661E1
1.978772243E1	1.557195663E1	-3.369104767E1	-1.512535000E1	4.007928067E1
1.979630766E1	3.603431702E1	-3.078580856E1	-1.260121918E1	4.904109233E1
1.980489266E1	5.849669266E1	-2.012234306E1	-4.898467064E0	6.205454634E1
1.981347789E1	7.280424500E1	-6.252165794E0	4.798882008E0	7.322961788E1
1.982206304E1	7.611053467E1	2.472399920E-2	1.144520855E1	7.696627117E1
1.983064804E1	7.616026306E1	7.320320010E-1	1.570228195E1	7.776556564E1
1.983923318E1	6.539368439E1	-3.189969957E-1	1.748718262E1	6.769222461E1
1.984781834E1	4.619473648E1	-1.639835000E0	1.509017658E1	4.862464567E1
1.985640357E1	3.038257408E1	-4.086677074E0	8.124416351E0	3.171447427E1
1.986498847E1	1.938782310E1	-7.973296165E0	1.031123042E0	2.098867197E1
1.987357370E1	1.205390072E1	-1.265359879E1	-4.032240868E0	1.793513455E1
1.988215871E1	6.856791973E0	-1.747555923E1	-6.389776230E0	1.983028005E1
1.989074393E1	3.103980064E0	-2.191093254E1	-5.901743889E0	2.290314908E1
1.989932906E1	-5.431759953E-1	-2.427752495E1	-4.584379196E0	2.471254318E1
1.990791406E1	-5.937050819E0	-2.493742371E1	-4.076741219E0	2.595656935E1
1.991649931E1	-1.402962875E1	-2.378919220E1	-3.691756964E0	2.786368996E1
1.992508447E1	-2.241384888E1	-2.239622879E1	-1.991574049E0	3.174804014E1
1.993366971E1	-2.788291550E1	-1.923969841E1	1.257807970E0	3.389992703E1
1.994225471E1	-3.101924133E1	-1.479116631E1	3.906775951E0	3.458662793E1
1.995083985E1	-3.048062706E1	-1.255185318E1	4.777838230E0	3.330833803E1
1.995942485E1	-2.813795853E1	-1.169705200E1	4.535355091E0	3.080803761E1
1.996801012E1	-2.625349426E1	-1.006126404E1	4.503479004E0	2.847378300E1
1.997659528E1	-2.489150810E1	-8.396453857E0	4.852134228E0	2.671386942E1
1.998518054E1	-2.322862053E1	-7.243224144E0	5.134779930E0	2.486763102E1
1.999376554E1	-2.090689659E1	-6.267734051E0	5.557999134E0	2.252274782E1
2.000235074E1	-1.803691864E1	-5.502007961E0	4.980250835E0	1.950398482E1
2.001093597E1	-1.433043194E1	-5.873713970E0	3.165680885E0	1.580769847E1
2.001952099E1	-9.895681381E0	-6.906936169E0	9.035959840E-1	1.210151903E1
2.002810622E1	-4.203402042E0	-9.115248680E0	-2.060041904E0	1.024695662E1
