"Time (s)"	"Gyroscope x (rad/s)"	"Gyroscope y (rad/s)"	"Gyroscope z (rad/s)"	"Absolute (rad/s)"
2.286548597E1	-5.967500061E-2	-4.688749909E-1	-4.179999977E-2	4.745019524E-1
2.286763151E1	-7.067500055E-2	-4.310624897E-1	-5.279999971E-2	4.399973474E-1
2.286977897E1	-7.919999957E-2	-3.894000053E-1	-6.489999592E-2	4.026375710E-1
2.287192451E1	-8.662500232E-2	-3.443000019E-1	-7.479999959E-2	3.628242305E-1
2.287407213E1	-9.391249716E-2	-3.027749956E-1	-8.332499862E-2	3.277732607E-1
2.287621768E1	-1.011999995E-1	-2.648249865E-1	-9.061250091E-2	2.976312125E-1
2.287836514E1	-1.061500013E-1	-2.270125002E-1	-9.666249901E-2	2.686003290E-1
2.288051068E1	-1.109625027E-1	-1.878249943E-1	-1.016125008E-1	2.406574450E-1
2.288265830E1	-1.134374961E-1	-1.512500048E-1	-1.076624990E-1	2.175680196E-1
2.288480384E1	-1.146750003E-1	-1.194875017E-1	-1.126125008E-1	2.002727992E-1
2.288695130E1	-1.134374961E-1	-8.896250278E-2	-1.199000031E-1	1.875057417E-1
2.288909676E1	-1.097249985E-1	-6.448750198E-2	-1.236125007E-1	1.774211474E-1
2.289124445E1	-1.073874980E-1	-4.124999791E-2	-1.273249984E-1	1.715963061E-1
2.289338976E1	-1.049124971E-1	-2.419999987E-2	-1.346125007E-1	1.723740044E-1
2.289553745E1	-1.024374962E-1	-1.691249944E-2	-1.419000030E-1	1.758268583E-1
2.289768290E1	-9.515000135E-2	-1.443750039E-2	-1.480875015E-1	1.766122088E-1
2.289983059E1	-8.786249906E-2	-1.072499994E-2	-1.528999954E-1	1.766727284E-1
2.290197590E1	-7.686249912E-2	-3.437499981E-3	-1.553750038E-1	1.733812331E-1
2.290412351E1	-6.462500244E-2	1.512499992E-3	-1.566125005E-1	1.694289052E-1
2.290626905E1	-4.867500067E-2	7.562499959E-3	-1.566125005E-1	1.641764978E-1
2.290841649E1	-3.286249936E-2	1.484999992E-2	-1.541374922E-1	1.582998195E-1
2.291056203E1	-1.567500085E-2	2.227500081E-2	-1.480875015E-1	1.505715425E-1
2.291270965E1	3.849999979E-3	3.203750029E-2	-1.406625062E-1	1.443161965E-1
2.291485519E1	2.213750035E-2	3.808749840E-2	-1.333750039E-1	1.404621591E-1
2.291700265E1	4.166249931E-2	4.303750023E-2	-1.223749965E-1	1.362484130E-1
2.291914823E1	6.366249919E-2	4.056249931E-2	-1.101374999E-1	1.335234026E-1
2.292129584E1	8.195000142E-2	3.327500075E-2	-9.790000319E-2	1.319372542E-1
2.292344138E1	1.028499976E-1	2.351249941E-2	-8.456250280E-2	1.352101199E-1
2.292558884E1	1.247124970E-1	1.251249947E-2	-7.108750194E-2	1.440944221E-1
2.292773438E1	1.479499936E-1	-2.199999988E-3	-5.637500063E-2	1.583419758E-1
2.292988198E1	1.711875051E-1	-1.801249944E-2	-4.303750023E-2	1.774312218E-1
2.293202752E1	1.992374957E-1	-3.272499889E-2	-2.832499892E-2	2.038843074E-1
2.293417498E1	2.237125039E-1	-5.348749831E-2	-1.732499897E-2	2.306693575E-1
2.293632052E1	2.494249940E-1	-6.943749636E-2	-5.087499972E-3	2.589599895E-1
2.293846814E1	2.762374878E-1	-8.772499859E-2	5.912499968E-3	2.898927089E-1
2.294061344E1	3.019500077E-1	-1.060125008E-1	1.691249944E-2	3.204660514E-1
2.294276113E1	3.287625015E-1	-1.255374998E-1	2.419999987E-2	3.527464900E-1
2.294490660E1	3.532375097E-1	-1.475374997E-1	3.038750030E-2	3.840149115E-1
2.294705428E1	3.812874854E-1	-1.695374995E-1	3.519999981E-2	4.187626419E-1
2.294919960E1	4.107125103E-1	-1.915374994E-1	3.643750027E-2	4.546416955E-1
2.295134728E1	4.362874925E-1	-2.098249942E-1	3.396249935E-2	4.853109886E-1
2.295349274E1	4.644750059E-1	-2.282499969E-1	2.914999984E-2	5.183481597E-1
2.295564043E1	4.925250113E-1	-2.465374917E-1	2.172499895E-2	5.512110278E-1
2.295778574E1	5.205749869E-1	-2.673000097E-1	1.443750039E-2	5.853683060E-1
2.295993335E1	5.487625003E-1	-2.892999947E-1	4.674999975E-3	6.203681361E-1
2.296207889E1	5.792874694E-1	-3.051125109E-1	-3.849999979E-3	6.547384508E-1
2.296422635E1	6.073374748E-1	-3.258749843E-1	-1.003750041E-2	6.893141991E-1
2.296637189E1	6.342874765E-1	-3.443000019E-1	-1.732499897E-2	7.219163731E-1
2.296851951E1	6.598625183E-1	-3.588750064E-1	-2.213750035E-2	7.514651570E-1
2.297066505E1	6.830999851E-1	-3.760625124E-1	-2.708750032E-2	7.802450484E-1
2.297281253E1	7.088124752E-1	-3.883000016E-1	-3.079999983E-2	8.087896242E-1
2.297495807E1	7.308124900E-1	-3.980624974E-1	-3.079999983E-2	8.327600419E-1
2.297710568E1	7.478625178E-1	-4.102999866E-1	-3.203750029E-2	8.536221799E-1
2.297925122E1	7.649124861E-1	-4.188250005E-1	-2.956249937E-2	8.725705896E-1
2.298139868E1	7.808625102E-1	-4.285874963E-1	-2.956249937E-2	8.912392738E-1
2.298354422E1	7.930999994E-1	-4.395875037E-1	-2.708750032E-2	9.071816329E-1
2.298569184E1	8.003875017E-1	-4.456374943E-1	-2.213750035E-2	9.163530969E-1
2.298783715E1	8.064374924E-1	-4.530625045E-1	-1.856249943E-2	9.251765391E-1
2.298998484E1	8.113874793E-1	-4.578749835E-1	-1.237499993E-2	9.317468984E-1
2.299213030E1	8.138625026E-1	-4.628250003E-1	-7.562499959E-3	9.362886016E-1
2.299427796E1	8.138625026E-1	-4.639250040E-1	-2.612499986E-3	9.368059605E-1
2.299642327E1	8.089125156E-1	-4.651624858E-1	9.624999948E-4	9.331219227E-1
2.299857096E1	8.053374887E-1	-4.639250040E-1	4.674999975E-3	9.294174173E-1
2.300071642E1	7.979124784E-1	-4.603500068E-1	9.624999948E-3	9.212378046E-1
2.300286388E1	7.856749892E-1	-4.578749835E-1	1.196249947E-2	9.094381731E-1
2.300500942E1	7.746750116E-1	-4.541625082E-1	1.319999993E-2	8.980864087E-1
2.300715704E1	7.636749744E-1	-4.481124878E-1	1.691249944E-2	8.856016604E-1
2.300930258E1	7.526749969E-1	-4.420624971E-1	1.814999990E-2	8.730797929E-1
2.301145004E1	7.393375039E-1	-4.334000051E-1	2.062499896E-2	8.572519465E-1
2.301359558E1	7.246249914E-1	-4.261125028E-1	2.172499895E-2	8.409073783E-1
2.301574317E1	7.075750232E-1	-4.175874889E-1	2.296249941E-2	8.219300461E-1
2.301788872E1	6.903874874E-1	-4.138749838E-1	2.419999987E-2	8.053030641E-1
2.302003617E1	6.733375192E-1	-4.053499997E-1	2.543750033E-2	7.863454097E-1
2.302218172E1	6.573874950E-1	-4.041124880E-1	2.667500079E-2	7.721248457E-1
2.302432933E1	6.403374672E-1	-4.016374946E-1	2.667500079E-2	7.563440385E-1
2.302647487E1	6.220499873E-1	-3.993000090E-1	2.791249938E-2	7.397065577E-1
2.302862233E1	6.048625112E-1	-3.993000090E-1	2.667500079E-2	7.252659583E-1
2.303076787E1	5.865749717E-1	-4.003999829E-1	2.914999984E-2	7.108024101E-1
2.303291549E1	5.670499802E-1	-4.003999829E-1	2.791249938E-2	6.947265174E-1
2.303506103E1	5.535749793E-1	-4.065875113E-1	2.914999984E-2	6.874651879E-1
2.303720849E1	5.377625227E-1	-4.090625048E-1	3.038750030E-2	6.763461124E-1
2.303935396E1	5.181000233E-1	-4.151124954E-1	3.272499889E-2	6.646931198E-1
2.304150165E1	4.985750020E-1	-4.248749912E-1	3.519999981E-2	6.559991088E-1
2.304364696E1	4.802874923E-1	-4.334000051E-1	3.891250119E-2	6.480939920E-1
2.304579465E1	4.620000124E-1	-4.420624971E-1	4.138749838E-2	6.407621929E-1
2.304794009E1	4.460499883E-1	-4.530625045E-1	4.496249929E-2	6.373757537E-1
2.305008778E1	4.265249968E-1	-4.628250003E-1	4.867500067E-2	6.312684131E-1
2.305223309E1	4.107125103E-1	-4.701125026E-1	5.115000159E-2	6.263440380E-1
2.305438070E1	3.887124956E-1	-4.774000049E-1	5.843750015E-2	6.184036791E-1
2.305652624E1	3.667125106E-1	-4.798749983E-1	6.448750198E-2	6.073851475E-1
2.305867367E1	3.471874893E-1	-4.811125100E-1	7.067500055E-2	5.974975779E-1
2.306081921E1	3.239499927E-1	-4.848249853E-1	7.796250284E-2	5.882831087E-1
2.306296682E1	3.019500077E-1	-4.883999825E-1	7.919999957E-2	5.796386719E-1
2.306511236E1	2.774749994E-1	-4.908750057E-1	8.415000141E-2	5.701156631E-1
2.306725982E1	2.542375028E-1	-4.908750057E-1	8.772499859E-2	5.597237305E-1
2.306940538E1	2.299000025E-1	-4.859249890E-1	9.019999951E-2	5.450808619E-1
2.307155299E1	2.066625059E-1	-4.749250114E-1	9.143749624E-2	5.259505428E-1
2.307369853E1	1.846625060E-1	-4.628250003E-1	9.267500043E-2	5.068489693E-1
2.307584599E1	1.639000028E-1	-4.468750060E-1	9.267500043E-2	4.849217850E-1
2.307799153E1	1.443749964E-1	-4.273499846E-1	9.515000135E-2	4.610050669E-1
2.308013915E1	1.284250021E-1	-4.003999829E-1	9.391249716E-2	4.308511165E-1
2.308228469E1	1.101374999E-1	-3.748250008E-1	9.267500043E-2	4.015130207E-1
2.308443215E1	9.418749809E-2	-3.455374837E-1	9.267500043E-2	3.699406616E-1
2.308657761E1	7.961250097E-2	-3.173500001E-1	9.267500043E-2	3.400556258E-1
2.308872530E1	6.984999776E-2	-2.880625129E-1	9.143749624E-2	3.101932450E-1
2.309087057E1	5.884999782E-2	-2.587749958E-1	8.896250278E-2	2.798966731E-1
2.309301826E1	4.784999788E-2	-2.330625057E-1	8.772499859E-2	2.535812084E-1
2.309516372E1	3.808749840E-2	-2.098249942E-1	8.291249722E-2	2.288048687E-1
2.309731141E1	3.066249937E-2	-1.878249943E-1	7.919999957E-2	2.061335909E-1
2.309945672E1	2.461249940E-2	-1.695374995E-1	7.548750192E-2	1.872087119E-1
2.310160437E1	1.608750038E-2	-1.572999954E-1	6.943749636E-2	1.726952869E-1
2.310374998E1	9.899999946E-3	-1.475374997E-1	6.448750198E-2	1.613194400E-1
2.310589760E1	5.087499972E-3	-1.427250057E-1	5.843750015E-2	1.543089477E-1
2.310804314E1	1.374999993E-4	-1.365374923E-1	5.238749832E-2	1.462427970E-1
2.311019052E1	-4.674999975E-3	-1.365374923E-1	4.867500067E-2	1.450296456E-1
2.311233606E1	-9.624999948E-3	-1.402499974E-1	4.496249929E-2	1.475951514E-1
2.311448352E1	-1.209999993E-2	-1.463000029E-1	4.015000165E-2	1.521910756E-1
2.311662906E1	-1.567500085E-2	-1.560624987E-1	3.891250119E-2	1.616025739E-1
2.311877675E1	-1.938750036E-2	-1.707749963E-1	4.015000165E-2	1.764992837E-1
2.312092222E1	-2.433750033E-2	-1.915374994E-1	4.372499883E-2	1.979666718E-1
2.312306968E1	-2.543750033E-2	-2.147749960E-1	4.991250113E-2	2.219608594E-1
2.312521522E1	-3.038750030E-2	-2.392500043E-1	5.843750015E-2	2.481509745E-1
2.312736283E1	-3.643750027E-2	-2.635875046E-1	7.067500055E-2	2.753198499E-1
2.312950837E1	-3.767500073E-2	-2.880625129E-1	8.415000141E-2	3.024576660E-1
2.313165583E1	-4.138749838E-2	-3.088249862E-1	1.011999995E-1	3.276083592E-1
2.313380131E1	-4.509999976E-2	-3.320625126E-1	1.182499975E-1	3.553626094E-1
2.313594900E1	-4.619999975E-2	-3.528249860E-1	1.366750002E-1	3.811823270E-1
2.313809431E1	-4.743750021E-2	-3.662999868E-1	1.597750038E-1	4.024351483E-1
2.314024200E1	-4.509999976E-2	-3.675374985E-1	1.867250055E-1	4.147095977E-1
2.314238747E1	-4.262499884E-2	-3.662999868E-1	2.123000026E-1	4.255159950E-1
2.314453512E1	-4.386249930E-2	-3.772999942E-1	2.380124927E-1	4.482512143E-1
2.314668043E1	-4.386249930E-2	-3.931125104E-1	2.612499893E-1	4.740389452E-1
2.314882804E1	-4.138749838E-2	-4.003999829E-1	2.832500041E-1	4.922028405E-1
2.315097358E1	-3.891250119E-2	-4.041124880E-1	3.015374839E-1	5.057132982E-1
2.315312104E1	-3.286249936E-2	-4.090625048E-1	3.162499964E-1	5.180985784E-1
2.315526658E1	-2.667500079E-2	-4.090625048E-1	3.295874894E-1	5.259958190E-1
2.315741420E1	-1.691249944E-2	-4.028750062E-1	3.394874930E-1	5.271110520E-1
2.315955974E1	-7.149999961E-3	-3.955875039E-1	3.480125070E-1	5.269281742E-1
2.316170720E1	1.374999993E-4	-3.870624900E-1	3.553000093E-1	5.254098273E-1
2.316385274E1	9.899999946E-3	-3.772999942E-1	3.613499999E-1	5.225199691E-1
2.316600038E1	1.842499897E-2	-3.638249934E-1	3.650625050E-1	5.157312662E-1
2.316814592E1	2.832499892E-2	-3.503499925E-1	3.662999868E-1	5.076643608E-1
2.317029338E1	3.808749840E-2	-3.381125033E-1	3.650625050E-1	4.990404342E-1
2.317243892E1	4.661250114E-2	-3.258749843E-1	3.625875115E-1	4.897314919E-1
2.317458654E1	5.266249925E-2	-3.100624979E-1	3.577750027E-1	4.763560055E-1
2.317673208E1	6.242499873E-2	-2.965874970E-1	3.515875041E-1	4.641926291E-1
2.317887954E1	6.861250103E-2	-2.831124961E-1	3.430624902E-1	4.500580329E-1
2.318102508E1	7.218749821E-2	-2.685374916E-1	3.332999945E-1	4.340648633E-1
2.318317269E1	7.590000331E-2	-2.575374842E-1	3.222999871E-1	4.194802116E-1
2.318531800E1	7.713750005E-2	-2.477750033E-1	3.137750030E-1	4.071822671E-1
2.318746566E1	7.590000331E-2	-2.440624982E-1	3.040125072E-1	3.971786979E-1
2.318961112E1	7.466249913E-2	-2.428250015E-1	2.954874933E-1	3.896810604E-1
2.319175881E1	6.861250103E-2	-2.440624982E-1	2.905375063E-1	3.855985230E-1
2.319390436E1	6.118749827E-2	-2.465374917E-1	2.857249975E-1	3.823132472E-1
2.319605181E1	5.142499879E-2	-2.502500117E-1	2.807750106E-1	3.796105971E-1
2.319819728E1	3.808749840E-2	-2.477750033E-1	2.759625018E-1	3.728249082E-1
2.320034474E1	2.213750035E-2	-2.440624982E-1	2.782999873E-1	3.708199764E-1
2.320249028E1	1.361249946E-2	-2.232999951E-1	2.820124924E-1	3.599711569E-1
2.320463797E1	3.849999979E-3	-1.830125004E-1	2.930124998E-1	3.454920011E-1
2.320678343E1	-3.437499981E-3	-1.402499974E-1	3.015374839E-1	3.325759047E-1
2.320893112E1	-1.086249948E-2	-1.121999994E-1	3.125374913E-1	3.322446647E-1
2.321107643E1	-3.286249936E-2	-1.340624988E-1	3.235374987E-1	3.517516319E-1
2.321322404E1	-7.315000147E-2	-2.135374993E-1	3.320625126E-1	4.015155023E-1
2.321536958E1	-1.281500012E-1	-2.930124998E-1	3.260124922E-1	4.566868653E-1
2.321751704E1	-1.647250056E-1	-3.051125109E-1	3.174875081E-1	4.701343314E-1
2.321966261E1	-1.819124967E-1	-2.550624907E-1	3.185875118E-1	4.468187924E-1
2.322181023E1	-1.916749924E-1	-1.854874939E-1	3.272500038E-1	4.221818069E-1
2.322395577E1	-1.964875013E-1	-1.207249984E-1	3.430624902E-1	4.133687647E-1
2.322610323E1	-1.977249980E-1	-7.177499682E-2	3.590124846E-1	4.160970909E-1
2.322824869E1	-2.014375031E-1	-4.124999791E-2	3.735874891E-1	4.264343349E-1
2.323039638E1	-2.014375031E-1	-2.543750033E-2	3.833499849E-1	4.337987379E-1
2.323254169E1	-2.051499933E-1	-1.319999993E-2	3.858250082E-1	4.371746752E-1
2.323468938E1	-2.026749998E-1	-9.624999948E-4	3.858250082E-1	4.358199386E-1
2.323683484E1	-2.001999915E-1	1.498750038E-2	3.822500110E-1	4.317635147E-1
2.323898254E1	-1.964875013E-1	3.327500075E-2	3.735874891E-1	4.234172598E-1
2.324112786E1	-2.039124966E-1	4.908749834E-2	3.590124846E-1	4.157882307E-1
2.324327547E1	-2.062499970E-1	6.984999776E-2	3.455374837E-1	4.084289854E-1
2.324542101E1	-2.062499970E-1	9.184999764E-2	3.357749879E-1	4.046236843E-1
2.324756847E1	-2.062499970E-1	1.102750003E-1	3.295874894E-1	4.041380335E-1
2.324971401E1	-2.051499933E-1	1.297999918E-1	3.272500038E-1	4.074642593E-1
2.325186163E1	-2.039124966E-1	1.518000066E-1	3.247750103E-1	4.124346683E-1
2.325400717E1	-2.026749998E-1	1.810874939E-1	3.210625052E-1	4.206554032E-1
2.325615463E1	-1.964875013E-1	2.116124928E-1	3.174875081E-1	4.291683854E-1
2.325830017E1	-1.941500008E-1	2.458499968E-1	3.113000095E-1	4.416380188E-1
2.326044778E1	-1.867250055E-1	2.824249864E-1	3.040125072E-1	4.550315430E-1
2.326259334E1	-1.782000065E-1	3.251875043E-1	2.905375063E-1	4.710776983E-1
2.326474080E1	-1.659625024E-1	3.667125106E-1	2.770625055E-1	4.886565763E-1
2.326688634E1	-1.537249982E-1	4.107125103E-1	2.612499893E-1	5.104583216E-1
2.326903395E1	-1.427250057E-1	4.547125101E-1	2.380124927E-1	5.327136574E-1
2.327117949E1	-1.317249984E-1	4.987125099E-1	2.111999989E-1	5.573787601E-1
2.327332692E1	-1.207249984E-1	5.427125096E-1	1.817750037E-1	5.849389244E-1
2.327547238E1	-1.097249985E-1	5.830000043E-1	1.500124931E-1	6.119087582E-1
2.327762007E1	-9.515000135E-2	6.209499836E-1	1.159124970E-1	6.388020913E-1
2.327976538E1	-8.167500049E-2	6.514750123E-1	8.648750186E-2	6.622466197E-1
2.328191307E1	-6.091250107E-2	6.795250177E-1	5.967500061E-2	6.848545015E-1
2.328405862E1	-4.015000165E-2	6.965749860E-1	3.767500073E-2	6.987475506E-1
2.328620623E1	-1.691249944E-2	7.100499868E-1	1.938750036E-2	7.105159334E-1
2.328835154E1	8.662499487E-3	7.173374891E-1	5.912499968E-3	7.174141550E-1
2.329049915E1	3.684999794E-2	7.185750008E-1	-1.374999993E-3	7.195205659E-1
2.329264469E1	6.242499873E-2	7.173374891E-1	-7.562499959E-3	7.200882899E-1
2.329479238E1	8.813749999E-2	7.137625217E-1	-1.003750041E-2	7.192537159E-1
2.329693769E1	1.064250022E-1	7.112874985E-1	-1.237499993E-2	7.193117038E-1
2.329908538E1	1.259499937E-1	7.125250101E-1	-1.361249946E-2	7.236992408E-1
2.330123085E1	1.406625062E-1	7.185750008E-1	-1.856249943E-2	7.324483182E-1
2.330337854E1	1.516624987E-1	7.260000110E-1	-2.213750035E-2	7.420024248E-1
2.330552386E1	1.639000028E-1	7.405750155E-1	-2.832499892E-2	7.590236295E-1
2.330767155E1	1.761374921E-1	7.552874684E-1	-3.079999983E-2	7.761650701E-1
2.330981701E1	1.894749999E-1	7.699999809E-1	-3.313750029E-2	7.936616660E-1
2.331196447E1	2.041874975E-1	7.797625065E-1	-3.203750029E-2	8.066898426E-1
2.331411001E1	2.176624984E-1	7.845749855E-1	-2.832499892E-2	8.147006669E-1
2.331625764E1	2.334749997E-1	7.833374739E-1	-1.979999989E-2	8.176308540E-1
2.331840318E1	2.494249940E-1	7.821000218E-1	-1.003750041E-2	8.209713900E-1
2.332055064E1	2.677125037E-1	7.748125196E-1	2.199999988E-3	8.197617124E-1
2.332269610E1	2.824249864E-1	7.650499940E-1	1.319999993E-2	8.156222203E-1
2.332484379E1	2.969999909E-1	7.515749931E-1	2.667500079E-2	8.085700468E-1
2.332698910E1	3.141874969E-1	7.382375002E-1	4.015000165E-2	8.033183756E-1
2.332913679E1	3.287625015E-1	7.247624993E-1	5.348749831E-2	7.976379976E-1
2.333128225E1	3.409999907E-1	7.088124752E-1	6.448750198E-2	7.892114777E-1
2.333342971E1	3.544749916E-1	6.954749823E-1	7.548750192E-2	7.842425221E-1
2.333557525E1	3.654749990E-1	6.844750047E-1	8.648750186E-2	7.807420156E-1
2.333772283E1	3.727625012E-1	6.734749675E-1	9.391249716E-2	7.754611346E-1
2.333986837E1	3.800500035E-1	6.648125052E-1	1.011999995E-1	7.724345359E-1
2.334201583E1	3.874749839E-1	6.562874913E-1	1.072499976E-1	7.696445260E-1
2.334416137E1	3.922874928E-1	6.477624774E-1	1.121999994E-1	7.655550561E-1
2.334630906E1	3.972375095E-1	6.392375231E-1	1.159124970E-1	7.614840490E-1
2.334845453E1	4.020499885E-1	6.367624998E-1	1.182499975E-1	7.622950455E-1
2.335060199E1	4.070000052E-1	6.330500245E-1	1.182499975E-1	7.618296396E-1
2.335274753E1	4.118124843E-1	6.294749975E-1	1.194875017E-1	7.616466095E-1
2.335489515E1	4.130499959E-1	6.184750199E-1	1.182499975E-1	7.530635506E-1
2.335704069E1	4.167625010E-1	6.062374711E-1	1.170125008E-1	7.449206528E-1
2.335918818E1	4.179999828E-1	5.902875066E-1	1.159124970E-1	7.325292029E-1
2.336133372E1	4.192374945E-1	5.744749904E-1	1.146750003E-1	7.203693129E-1
2.336348134E1	4.204750061E-1	5.585250258E-1	1.146750003E-1	7.084488626E-1
2.336562665E1	4.192374945E-1	5.451874733E-1	1.159124970E-1	6.974418720E-1
2.336777434E1	4.217124879E-1	5.317124724E-1	1.159124970E-1	6.884731533E-1
2.336991980E1	4.179999828E-1	5.194749832E-1	1.159124970E-1	6.767672797E-1
2.337206749E1	4.167625010E-1	5.072374940E-1	1.170125008E-1	6.668378985E-1
2.337421303E1	4.118124843E-1	4.962374866E-1	1.182499975E-1	6.556098132E-1
2.337636049E1	4.045250118E-1	4.864749908E-1	1.194875017E-1	6.438755042E-1
2.337850596E1	3.984749913E-1	4.767124951E-1	1.194875017E-1	6.327040262E-1
2.338065343E1	3.887124956E-1	4.681875110E-1	1.219625026E-1	6.206221086E-1
2.338279920E1	3.789499998E-1	4.571875036E-1	1.231999993E-1	6.064666154E-1
2.338494666E1	3.667125106E-1	4.474250078E-1	1.269125044E-1	5.922617553E-1
2.338709220E1	3.544749916E-1	4.364250004E-1	1.292500049E-1	5.769097541E-1
2.338923981E1	3.397625089E-1	4.266625047E-1	1.329624951E-1	5.613897758E-1
2.339138511E1	3.264249861E-1	4.192374945E-1	1.366750002E-1	5.486286577E-1
2.339353272E1	3.079999983E-1	4.119499922E-1	1.402499974E-1	5.331386844E-1
2.339567826E1	2.934249938E-1	4.059000015E-1	1.439625025E-1	5.211316919E-1
2.339782595E1	2.787125111E-1	3.997125030E-1	1.500124931E-1	5.098573300E-1
2.339997126E1	2.664749920E-1	3.924250007E-1	1.537249982E-1	4.986358166E-1
2.340211896E1	2.529999912E-1	3.863750100E-1	1.586750001E-1	4.883363590E-1
2.340426443E1	2.396624982E-1	3.766124845E-1	1.610125005E-1	4.745525280E-1
2.340641189E1	2.310000062E-1	3.691875041E-1	1.634874940E-1	4.651758557E-1
2.340855743E1	2.212374955E-1	3.569499850E-1	1.647250056E-1	4.511027031E-1
2.341070504E1	2.102375031E-1	3.436124921E-1	1.634874940E-1	4.347384422E-1
2.341285034E1	2.004749924E-1	3.239499927E-1	1.622499973E-1	4.140759374E-1
2.341499803E1	1.907124966E-1	3.044250011E-1	1.610125005E-1	3.936633880E-1
2.341714349E1	1.834249943E-1	2.811875045E-1	1.586750001E-1	3.713339426E-1
2.341929118E1	1.736624986E-1	2.580874860E-1	1.561999917E-1	3.480894300E-1
2.342143673E1	1.651374996E-1	2.311374992E-1	1.524875015E-1	3.224087087E-1
2.342358421E1	1.541374922E-1	2.079000026E-1	1.524875015E-1	3.003884413E-1
2.342572975E1	1.479499936E-1	1.798499972E-1	1.500124931E-1	2.770179961E-1
2.342787714E1	1.369500011E-1	1.518000066E-1	1.476749927E-1	2.522031885E-1
2.343002268E1	1.259499937E-1	1.212750003E-1	1.476749927E-1	2.288644360E-1
2.343217029E1	1.149500012E-1	8.951249719E-2	1.476749927E-1	2.074461217E-1
2.343431591E1	1.028499976E-1	6.132499874E-2	1.464374959E-1	1.891634682E-1
2.343646352E1	8.813749999E-2	3.575000167E-2	1.476749927E-1	1.756535937E-1
2.343860884E1	7.342500240E-2	8.799999952E-3	1.487749964E-1	1.661405144E-1
2.344075645E1	5.637500063E-2	-1.567500085E-2	1.487749964E-1	1.598682142E-1
2.344290199E1	4.042499885E-2	-3.519999981E-2	1.476749927E-1	1.571022724E-1
2.344504950E1	2.089999989E-2	-5.348749831E-2	1.476749927E-1	1.584475495E-1
2.344719504E1	1.374999993E-3	-7.301250100E-2	1.476749927E-1	1.647441027E-1
2.344934265E1	-1.691249944E-2	-8.401250094E-2	1.439625025E-1	1.675390554E-1
2.345148819E1	-4.138749838E-2	-9.872499853E-2	1.414874941E-1	1.774211412E-1
2.345363565E1	-6.215000153E-2	-1.121999994E-1	1.377750039E-1	1.882376537E-1
2.345578119E1	-8.291249722E-2	-1.219625026E-1	1.317249984E-1	1.977392460E-1
2.345792880E1	-1.061500013E-1	-1.329624951E-1	1.231999993E-1	2.100597241E-1
2.346007434E1	-1.281500012E-1	-1.463000029E-1	1.159124970E-1	2.264107343E-1
2.346222180E1	-1.513874978E-1	-1.572999954E-1	1.060125008E-1	2.426934556E-1
2.346436734E1	-1.733874977E-1	-1.720124930E-1	9.391249716E-2	2.616697904E-1
2.346651500E1	-1.916749924E-1	-1.927749962E-1	7.796250284E-2	2.828067427E-1
2.346866054E1	-2.111999989E-1	-2.135374993E-1	5.967500061E-2	3.062103996E-1
2.347080800E1	-2.259124964E-1	-2.380124927E-1	3.643750027E-2	3.301728247E-1
2.347295354E1	-2.392500043E-1	-2.733500004E-1	1.072499994E-2	3.634223616E-1
2.347510115E1	-2.490125000E-1	-3.003000021E-1	-1.856249943E-2	3.905533034E-1
2.347724666E1	-2.564375103E-1	-3.198249936E-1	-5.279999971E-2	4.133231946E-1
2.347939412E1	-2.624875009E-1	-3.295874894E-1	-8.937499672E-2	4.307150930E-1
2.348153958E1	-2.662000060E-1	-3.271124959E-1	-1.308999956E-1	4.415878588E-1
2.348368728E1	-2.710124850E-1	-3.137750030E-1	-1.821874976E-1	4.528739381E-1
